group,x,y,prior
posterior,14,0.04706450224487905,"N(-50, 50)"
posterior,15,0.046610414191706785,"N(-50, 50)"
posterior,16,0.0455223676149604,"N(-50, 50)"
posterior,17,0.04384490244831937,"N(-50, 50)"
posterior,18,0.04164527764472417,"N(-50, 50)"
posterior,19,0.039008998687453056,"N(-50, 50)"
posterior,20,0.0360343116762817,"N(-50, 50)"
posterior,21,0.0328261572602347,"N(-50, 50)"
posterior,22,0.029490100187675505,"N(-50, 50)"
posterior,23,0.02612671677751225,"N(-50, 50)"
posterior,24,0.02282684100945468,"N(-50, 50)"
posterior,25,0.019667953716786413,"N(-50, 50)"
posterior,26,0.01671186537470817,"N(-50, 50)"
posterior,27,0.014003708644249109,"N(-50, 50)"
posterior,28,0.011572137666514541,"N(-50, 50)"
posterior,29,0.009430538747233387,"N(-50, 50)"
posterior,30,0.0075789981872982715,"N(-50, 50)"
posterior,31,0.006006749068911933,"N(-50, 50)"
posterior,32,0.004694826674300368,"N(-50, 50)"
posterior,33,0.003618695365822654,"N(-50, 50)"
posterior,34,0.0027506597480464186,"N(-50, 50)"
posterior,35,0.002061930901610815,"N(-50, 50)"
posterior,36,0.0015242764139815133,"N(-50, 50)"
posterior,37,0.0011112345580930954,"N(-50, 50)"
posterior,38,7.989141909864463e-4,"N(-50, 50)"
posterior,39,5.664308767953696e-4,"N(-50, 50)"
posterior,40,3.9604641830179267e-4,"N(-50, 50)"
posterior,41,2.730848755768777e-4,"N(-50, 50)"
posterior,42,1.856955913372725e-4,"N(-50, 50)"
posterior,43,1.2452539424774188e-4,"N(-50, 50)"
posterior,44,8.235057668259756e-5,"N(-50, 50)"
posterior,45,5.3706611368424335e-5,"N(-50, 50)"
posterior,46,3.454150411085409e-5,"N(-50, 50)"
posterior,47,2.1908221635438586e-5,"N(-50, 50)"
posterior,48,1.3703307199411975e-5,"N(-50, 50)"
posterior,49,8.452711551051033e-6,"N(-50, 50)"
posterior,50,5.141846307111108e-6,"N(-50, 50)"
posterior,51,3.0845692199919212e-6,"N(-50, 50)"
posterior,52,1.8248296850203782e-6,"N(-50, 50)"
posterior,53,1.064639415612273e-6,"N(-50, 50)"
posterior,54,6.125409554650092e-7,"N(-50, 50)"
posterior,55,3.475522541520905e-7,"N(-50, 50)"
posterior,56,1.9447217647044588e-7,"N(-50, 50)"
posterior,57,1.0731173757829692e-7,"N(-50, 50)"
posterior,58,5.8396842606670864e-8,"N(-50, 50)"
posterior,59,3.133891041332764e-8,"N(-50, 50)"
posterior,60,1.658558546622954e-8,"N(-50, 50)"
posterior,61,8.656256311880741e-9,"N(-50, 50)"
posterior,62,4.455349678899116e-9,"N(-50, 50)"
posterior,63,2.2614441702452394e-9,"N(-50, 50)"
posterior,64,1.1319893286838798e-9,"N(-50, 50)"
posterior,65,5.587932896116927e-10,"N(-50, 50)"
posterior,66,2.720272547354497e-10,"N(-50, 50)"
posterior,67,1.3059484743819518e-10,"N(-50, 50)"
posterior,68,6.182897590798519e-11,"N(-50, 50)"
posterior,69,2.8867584861620572e-11,"N(-50, 50)"
posterior,70,1.3291721601397356e-11,"N(-50, 50)"
posterior,71,6.035377070138586e-12,"N(-50, 50)"
posterior,72,2.70258877076876e-12,"N(-50, 50)"
posterior,73,1.1934601283597862e-12,"N(-50, 50)"
posterior,74,5.197425204470502e-13,"N(-50, 50)"
posterior,75,2.2321376300386448e-13,"N(-50, 50)"
posterior,76,9.453792742996564e-14,"N(-50, 50)"
posterior,77,3.9486039176741627e-14,"N(-50, 50)"
posterior,78,1.6264228018869547e-14,"N(-50, 50)"
posterior,79,6.606565174794489e-15,"N(-50, 50)"
posterior,80,2.646490749293212e-15,"N(-50, 50)"
posterior,81,1.0454840798165918e-15,"N(-50, 50)"
posterior,82,4.073022927456098e-16,"N(-50, 50)"
posterior,83,1.5648354378461027e-16,"N(-50, 50)"
posterior,84,5.928882969379589e-17,"N(-50, 50)"
posterior,85,2.215284302582466e-17,"N(-50, 50)"
posterior,86,8.162786724826419e-18,"N(-50, 50)"
posterior,87,2.9661958029374815e-18,"N(-50, 50)"
posterior,88,1.0629517951921223e-18,"N(-50, 50)"
posterior,89,3.756468146793605e-19,"N(-50, 50)"
posterior,90,1.3091766130636186e-19,"N(-50, 50)"
posterior,91,4.499550740673981e-20,"N(-50, 50)"
posterior,92,1.525079403561279e-20,"N(-50, 50)"
posterior,93,5.0976280668845376e-21,"N(-50, 50)"
posterior,94,1.6803363478335645e-21,"N(-50, 50)"
posterior,95,5.462314297709467e-22,"N(-50, 50)"
posterior,96,1.7510943080223517e-22,"N(-50, 50)"
posterior,97,5.535983337851491e-23,"N(-50, 50)"
posterior,98,1.725966648506619e-23,"N(-50, 50)"
posterior,99,5.3066740347531975e-24,"N(-50, 50)"
posterior,100,1.6090324807550112e-24,"N(-50, 50)"
prior,-100,0.004839414490382867,"N(-50, 50)"
prior,-99,0.004936189811340854,"N(-50, 50)"
prior,-98,0.005032886821962342,"N(-50, 50)"
prior,-97,0.005129425888512407,"N(-50, 50)"
prior,-96,0.005225726024991063,"N(-50, 50)"
prior,-95,0.005321704997975097,"N(-50, 50)"
prior,-94,0.00541727943596676,"N(-50, 50)"
prior,-93,0.005512364943069134,"N(-50, 50)"
prior,-92,0.005606876216792412,"N(-50, 50)"
prior,-91,0.005700727169780146,"N(-50, 50)"
prior,-90,0.005793831055229654,"N(-50, 50)"
prior,-89,0.005886100595766502,"N(-50, 50)"
prior,-88,0.005977448115519055,"N(-50, 50)"
prior,-87,0.006067785675126003,"N(-50, 50)"
prior,-86,0.006157025209397059,"N(-50, 50)"
prior,-85,0.0062450786673352255,"N(-50, 50)"
prior,-84,0.006331858154217856,"N(-50, 50)"
prior,-83,0.00641727607542345,"N(-50, 50)"
prior,-82,0.006501245281681643,"N(-50, 50)"
prior,-81,0.006583679215415295,"N(-50, 50)"
prior,-80,0.006664492057835993,"N(-50, 50)"
prior,-79,0.0067435988764476115,"N(-50, 50)"
prior,-78,0.0068209157726070516,"N(-50, 50)"
prior,-77,0.0068963600287866664,"N(-50, 50)"
prior,-76,0.006969850255179489,"N(-50, 50)"
prior,-75,0.007041306535285991,"N(-50, 50)"
prior,-74,0.007110650570119942,"N(-50, 50)"
prior,-73,0.007177805820670893,"N(-50, 50)"
prior,-72,0.007242697648261845,"N(-50, 50)"
prior,-71,0.007305253452443078,"N(-50, 50)"
prior,-70,0.007365402806066467,"N(-50, 50)"
prior,-69,0.007423077587189321,"N(-50, 50)"
prior,-68,0.007478212107462568,"N(-50, 50)"
prior,-67,0.0075307432366650785,"N(-50, 50)"
prior,-66,0.007580610523054033,"N(-50, 50)"
prior,-65,0.007627756309210483,"N(-50, 50)"
prior,-64,0.007672125843069572,"N(-50, 50)"
prior,-63,0.0077136673838363225,"N(-50, 50)"
prior,-62,0.007752332302500283,"N(-50, 50)"
prior,-61,0.007788075176675808,"N(-50, 50)"
prior,-60,0.007820853879509117,"N(-50, 50)"
prior,-59,0.007850629662408577,"N(-50, 50)"
prior,-58,0.007877367231370816,"N(-50, 50)"
prior,-57,0.007901034816692225,"N(-50, 50)"
prior,-56,0.007921604235873122,"N(-50, 50)"
prior,-55,0.007939050949540236,"N(-50, 50)"
prior,-54,0.007953354110232177,"N(-50, 50)"
prior,-53,0.007964496603912139,"N(-50, 50)"
prior,-52,0.007972465084092101,"N(-50, 50)"
prior,-51,0.007977249998473322,"N(-50, 50)"
prior,-50,0.007978845608028654,"N(-50, 50)"
prior,-49,0.007977249998473322,"N(-50, 50)"
prior,-48,0.007972465084092101,"N(-50, 50)"
prior,-47,0.007964496603912139,"N(-50, 50)"
prior,-46,0.007953354110232177,"N(-50, 50)"
prior,-45,0.007939050949540236,"N(-50, 50)"
prior,-44,0.007921604235873122,"N(-50, 50)"
prior,-43,0.007901034816692225,"N(-50, 50)"
prior,-42,0.007877367231370816,"N(-50, 50)"
prior,-41,0.007850629662408577,"N(-50, 50)"
prior,-40,0.007820853879509117,"N(-50, 50)"
prior,-39,0.007788075176675808,"N(-50, 50)"
prior,-38,0.007752332302500283,"N(-50, 50)"
prior,-37,0.0077136673838363225,"N(-50, 50)"
prior,-36,0.007672125843069572,"N(-50, 50)"
prior,-35,0.007627756309210483,"N(-50, 50)"
prior,-34,0.007580610523054033,"N(-50, 50)"
prior,-33,0.0075307432366650785,"N(-50, 50)"
prior,-32,0.007478212107462568,"N(-50, 50)"
prior,-31,0.007423077587189321,"N(-50, 50)"
prior,-30,0.007365402806066467,"N(-50, 50)"
prior,-29,0.007305253452443078,"N(-50, 50)"
prior,-28,0.007242697648261845,"N(-50, 50)"
prior,-27,0.007177805820670893,"N(-50, 50)"
prior,-26,0.007110650570119942,"N(-50, 50)"
prior,-25,0.007041306535285991,"N(-50, 50)"
prior,-24,0.006969850255179489,"N(-50, 50)"
prior,-23,0.0068963600287866664,"N(-50, 50)"
prior,-22,0.0068209157726070516,"N(-50, 50)"
prior,-21,0.0067435988764476115,"N(-50, 50)"
prior,-20,0.006664492057835993,"N(-50, 50)"
prior,-19,0.006583679215415295,"N(-50, 50)"
prior,-18,0.006501245281681643,"N(-50, 50)"
prior,-17,0.00641727607542345,"N(-50, 50)"
prior,-16,0.006331858154217856,"N(-50, 50)"
prior,-15,0.0062450786673352255,"N(-50, 50)"
prior,-14,0.006157025209397059,"N(-50, 50)"
prior,-13,0.006067785675126003,"N(-50, 50)"
prior,-12,0.005977448115519055,"N(-50, 50)"
prior,-11,0.005886100595766502,"N(-50, 50)"
prior,-10,0.005793831055229654,"N(-50, 50)"
prior,-9,0.005700727169780146,"N(-50, 50)"
prior,-8,0.005606876216792412,"N(-50, 50)"
prior,-7,0.005512364943069134,"N(-50, 50)"
prior,-6,0.00541727943596676,"N(-50, 50)"
prior,-5,0.005321704997975097,"N(-50, 50)"
prior,-4,0.005225726024991063,"N(-50, 50)"
prior,-3,0.005129425888512407,"N(-50, 50)"
prior,-2,0.005032886821962342,"N(-50, 50)"
prior,-1,0.004936189811340854,"N(-50, 50)"
prior,0,0.004839414490382867,"N(-50, 50)"
prior,1,0.004742639040387592,"N(-50, 50)"
prior,2,0.004645940094867324,"N(-50, 50)"
prior,3,0.004549392649147718,"N(-50, 50)"
prior,4,0.004453069975035222,"N(-50, 50)"
prior,5,0.004357043540651011,"N(-50, 50)"
prior,6,0.004261382935514357,"N(-50, 50)"
prior,7,0.004166155800942167,"N(-50, 50)"
prior,8,0.004071427765815189,"N(-50, 50)"
prior,9,0.0039772623877455185,"N(-50, 50)"
prior,10,0.003883721099664259,"N(-50, 50)"
prior,11,0.0037908631618328048,"N(-50, 50)"
prior,12,0.003698745619266106,"N(-50, 50)"
prior,13,0.0036074232645416067,"N(-50, 50)"
prior,14,0.0035169486059532474,"N(-50, 50)"
prior,15,0.003427371840956147,"N(-50, 50)"
prior,16,0.003338740834834276,"N(-50, 50)"
prior,17,0.0032511011045106824,"N(-50, 50)"
prior,18,0.0031644958074076605,"N(-50, 50)"
prior,19,0.0030789657352526746,"N(-50, 50)"
prior,20,0.0029945493127148974,"N(-50, 50)"
prior,21,0.002911282600746952,"N(-50, 50)"
prior,22,0.0028291993044967756,"N(-50, 50)"
prior,23,0.0027483307856456356,"N(-50, 50)"
prior,24,0.002668706079020046,"N(-50, 50)"
prior,25,0.002590351913317835,"N(-50, 50)"
prior,26,0.002513292735781763,"N(-50, 50)"
prior,27,0.0024375507406480357,"N(-50, 50)"
prior,28,0.0023631459011916453,"N(-50, 50)"
prior,29,0.002290096005185847,"N(-50, 50)"
prior,30,0.002218416693589111,"N(-50, 50)"
prior,31,0.0021481215022696757,"N(-50, 50)"
prior,32,0.0020792219065752845,"N(-50, 50)"
prior,33,0.0020117273685538116,"N(-50, 50)"
prior,34,0.0019456453866293502,"N(-50, 50)"
prior,35,0.001880981547537739,"N(-50, 50)"
prior,36,0.0018177395803256574,"N(-50, 50)"
prior,37,0.0017559214122181124,"N(-50, 50)"
prior,38,0.0016955272261604446,"N(-50, 50)"
prior,39,0.001636555519842856,"N(-50, 50)"
prior,40,0.001579003166017883,"N(-50, 50)"
prior,41,0.0015228654739241462,"N(-50, 50)"
prior,42,0.0014681362516331378,"N(-50, 50)"
prior,43,0.0014148078691396677,"N(-50, 50)"
prior,44,0.0013628713220208916,"N(-50, 50)"
prior,45,0.001312316295493532,"N(-50, 50)"
prior,46,0.001263131228703973,"N(-50, 50)"
prior,47,0.0012153033790912955,"N(-50, 50)"
prior,48,0.0011688188866690293,"N(-50, 50)"
prior,49,0.001123662838077361,"N(-50, 50)"
prior,50,0.0010798193302637613,"N(-50, 50)"
prior,51,0.0010372715336564114,"N(-50, 50)"
prior,52,9.960017547014156e-4,"N(-50, 50)"
prior,53,9.559914976415407e-4,"N(-50, 50)"
prior,54,9.172215254210978e-4,"N(-50, 50)"
prior,55,8.796719196085438e-4,"N(-50, 50)"
prior,56,8.433221392354063e-4,"N(-50, 50)"
prior,57,8.081510784572061e-4,"N(-50, 50)"
prior,58,7.741371229491122e-4,"N(-50, 50)"
prior,59,7.412582049561295e-4,"N(-50, 50)"
prior,60,7.094918569246285e-4,"N(-50, 50)"
prior,61,6.788152636489838e-4,"N(-50, 50)"
prior,62,6.492053128739489e-4,"N(-50, 50)"
prior,63,6.206386443001654e-4,"N(-50, 50)"
prior,64,5.930916969468256e-4,"N(-50, 50)"
prior,65,5.665407548320237e-4,"N(-50, 50)"
prior,66,5.409619909376357e-4,"N(-50, 50)"
prior,67,5.163315094317538e-4,"N(-50, 50)"
prior,68,4.926253861276502e-4,"N(-50, 50)"
prior,69,4.6981970716402727e-4,"N(-50, 50)"
prior,70,4.4789060589685796e-4,"N(-50, 50)"
prior,71,4.2681429799845563e-4,"N(-50, 50)"
prior,72,4.065671147645167e-4,"N(-50, 50)"
prior,73,3.8712553463473925e-4,"N(-50, 50)"
prior,74,3.68466212937241e-4,"N(-50, 50)"
prior,75,3.5056600987137083e-4,"N(-50, 50)"
prior,76,3.3340201674762114e-4,"N(-50, 50)"
prior,77,3.1695158050721635e-4,"N(-50, 50)"
prior,78,3.0119232654754897e-4,"N(-50, 50)"
prior,79,2.861021798829938e-4,"N(-50, 50)"
prior,80,2.7165938467371226e-4,"N(-50, 50)"
prior,81,2.578425221579061e-4,"N(-50, 50)"
prior,82,2.4463052702555945e-4,"N(-50, 50)"
prior,83,2.320027022740512e-4,"N(-50, 50)"
prior,84,2.1993873258811144e-4,"N(-50, 50)"
prior,85,2.0841869628845185e-4,"N(-50, 50)"
prior,86,1.974230758950226e-4,"N(-50, 50)"
prior,87,1.8693276735224566e-4,"N(-50, 50)"
prior,88,1.7692908796474463e-4,"N(-50, 50)"
prior,89,1.6739378309306067e-4,"N(-50, 50)"
prior,90,1.5830903165959937e-4,"N(-50, 50)"
prior,91,1.496574505156113e-4,"N(-50, 50)"
prior,92,1.4142209772038898e-4,"N(-50, 50)"
prior,93,1.335864747840524e-4,"N(-50, 50)"
prior,94,1.2613452792531856e-4,"N(-50, 50)"
prior,95,1.1905064839551708e-4,"N(-50, 50)"
prior,96,1.1231967191981938e-4,"N(-50, 50)"
prior,97,1.059268773062204e-4,"N(-50, 50)"
prior,98,9.985798427224753e-5,"N(-50, 50)"
prior,99,9.409915053867958e-5,"N(-50, 50)"
prior,100,8.863696823876015e-5,"N(-50, 50)"
posterior,-100,1.9418454123535654e-64,"N(0, 10)"
posterior,-99,2.669101524697729e-63,"N(0, 10)"
posterior,-98,3.5814392728404814e-62,"N(0, 10)"
posterior,-97,4.6912885708235294e-61,"N(0, 10)"
posterior,-96,5.998860500771908e-60,"N(0, 10)"
posterior,-95,7.488372432655991e-59,"N(0, 10)"
posterior,-94,9.125321346962517e-58,"N(0, 10)"
posterior,-93,1.0855528114769618e-56,"N(0, 10)"
posterior,-92,1.2606537039008615e-55,"N(0, 10)"
posterior,-91,1.4291661129510567e-54,"N(0, 10)"
posterior,-90,1.58165469274426e-53,"N(0, 10)"
posterior,-89,1.7087664033848803e-52,"N(0, 10)"
posterior,-88,1.8021700887000418e-51,"N(0, 10)"
posterior,-87,1.8554570942538405e-50,"N(0, 10)"
posterior,-86,1.864868070699407e-49,"N(0, 10)"
posterior,-85,1.8297315160323702e-48,"N(0, 10)"
posterior,-84,1.7525429986870605e-47,"N(0, 10)"
posterior,-83,1.6386720794005682e-46,"N(0, 10)"
posterior,-82,1.4957447394294267e-45,"N(0, 10)"
posterior,-81,1.3327999642045411e-44,"N(0, 10)"
posterior,-80,1.1593498734384007e-43,"N(0, 10)"
posterior,-79,9.844782454209899e-43,"N(0, 10)"
posterior,-78,8.1609325183475e-42,"N(0, 10)"
posterior,-77,6.604128394151159e-41,"N(0, 10)"
posterior,-76,5.217149568268707e-40,"N(0, 10)"
posterior,-75,4.023399200152241e-39,"N(0, 10)"
posterior,-74,3.0289703436517175e-38,"N(0, 10)"
posterior,-73,2.2260708128891756e-37,"N(0, 10)"
posterior,-72,1.597073810105437e-36,"N(0, 10)"
posterior,-71,1.118543964020834e-35,"N(0, 10)"
posterior,-70,7.647565186221326e-35,"N(0, 10)"
posterior,-69,5.104290397716603e-34,"N(0, 10)"
posterior,-68,3.325750155659744e-33,"N(0, 10)"
posterior,-67,2.1153679678593056e-32,"N(0, 10)"
posterior,-66,1.3134824840010253e-31,"N(0, 10)"
posterior,-65,7.961679771258681e-31,"N(0, 10)"
posterior,-64,4.711152733376196e-30,"N(0, 10)"
posterior,-63,2.72139586577028e-29,"N(0, 10)"
posterior,-62,1.5346110305812616e-28,"N(0, 10)"
posterior,-61,8.447865068935914e-28,"N(0, 10)"
posterior,-60,4.539810028853403e-27,"N(0, 10)"
posterior,-59,2.3816089267777306e-26,"N(0, 10)"
posterior,-58,1.2196782442778703e-25,"N(0, 10)"
posterior,-57,6.097645376306753e-25,"N(0, 10)"
posterior,-56,2.9759190093270495e-24,"N(0, 10)"
posterior,-55,1.41782330310498e-23,"N(0, 10)"
posterior,-54,6.594246398375858e-23,"N(0, 10)"
posterior,-53,2.99398961627823e-22,"N(0, 10)"
posterior,-52,1.3270199960059592e-21,"N(0, 10)"
posterior,-51,5.741782039601286e-21,"N(0, 10)"
posterior,-50,2.4252582811411163e-20,"N(0, 10)"
posterior,-49,1.0000261303382194e-19,"N(0, 10)"
posterior,-48,4.0253788303340916e-19,"N(0, 10)"
posterior,-47,1.5817732498701079e-18,"N(0, 10)"
posterior,-46,6.06769515408844e-18,"N(0, 10)"
posterior,-45,2.2721936314046885e-17,"N(0, 10)"
posterior,-44,8.306326180345589e-17,"N(0, 10)"
posterior,-43,2.96424900490435e-16,"N(0, 10)"
posterior,-42,1.0326720967499557e-15,"N(0, 10)"
posterior,-41,3.511981828993096e-15,"N(0, 10)"
posterior,-40,1.165961301352675e-14,"N(0, 10)"
posterior,-39,3.778836230481941e-14,"N(0, 10)"
posterior,-38,1.1955673964566398e-13,"N(0, 10)"
posterior,-37,3.6925987128057663e-13,"N(0, 10)"
posterior,-36,1.113351306261171e-12,"N(0, 10)"
posterior,-35,3.276984523286786e-12,"N(0, 10)"
posterior,-34,9.41583015055886e-12,"N(0, 10)"
posterior,-33,2.6411003304073654e-11,"N(0, 10)"
posterior,-32,7.231913809410912e-11,"N(0, 10)"
posterior,-31,1.933141489132423e-10,"N(0, 10)"
posterior,-30,5.044476465722353e-10,"N(0, 10)"
posterior,-29,1.2850221596259844e-9,"N(0, 10)"
posterior,-28,3.1955615863409185e-9,"N(0, 10)"
posterior,-27,7.757572178639968e-9,"N(0, 10)"
posterior,-26,1.8384275369844267e-8,"N(0, 10)"
posterior,-25,4.253135961262692e-8,"N(0, 10)"
posterior,-24,9.605369457267582e-8,"N(0, 10)"
posterior,-23,2.117682950874374e-7,"N(0, 10)"
posterior,-22,4.5577433341622903e-7,"N(0, 10)"
posterior,-21,9.57592745254673e-7,"N(0, 10)"
posterior,-20,1.9640560977855314e-6,"N(0, 10)"
posterior,-19,3.93250231656889e-6,"N(0, 10)"
posterior,-18,7.68645598215878e-6,"N(0, 10)"
posterior,-17,1.466646195568321e-5,"N(0, 10)"
posterior,-16,2.7319115473427024e-5,"N(0, 10)"
posterior,-15,4.9676382896063634e-5,"N(0, 10)"
posterior,-14,8.818106834761582e-5,"N(0, 10)"
posterior,-13,1.528068435024305e-4,"N(0, 10)"
posterior,-12,2.5849509784155595e-4,"N(0, 10)"
posterior,-11,4.268781015291337e-4,"N(0, 10)"
posterior,-10,6.881727945098388e-4,"N(0, 10)"
posterior,-9,0.0010830117816482965,"N(0, 10)"
posterior,-8,0.0016638375481473433,"N(0, 10)"
posterior,-7,0.0024953456911116956,"N(0, 10)"
posterior,-6,0.0036533608881271014,"N(0, 10)"
posterior,-5,0.005221514513122995,"N(0, 10)"
posterior,-4,0.007285216493082864,"N(0, 10)"
posterior,-3,0.009922714435546633,"N(0, 10)"
posterior,-2,0.013193517035918282,"N(0, 10)"
posterior,-1,0.01712508475482677,"N(0, 10)"
posterior,0,0.021699360510248893,"N(0, 10)"
posterior,1,0.02684127854974015,"N(0, 10)"
posterior,2,0.03241167840844301,"N(0, 10)"
posterior,3,0.03820690877957283,"N(0, 10)"
posterior,4,0.043966747579036715,"N(0, 10)"
posterior,5,0.04939111573322552,"N(0, 10)"
posterior,6,0.05416458149899995,"N(0, 10)"
posterior,7,0.05798611402663921,"N(0, 10)"
posterior,8,0.06060028641209006,"N(0, 10)"
posterior,9,0.061825467146073794,"N(0, 10)"
posterior,10,0.06157468439779334,"N(0, 10)"
posterior,11,0.059865834506505865,"N(0, 10)"
posterior,12,0.05681957033023711,"N(0, 10)"
posterior,13,0.05264521552449271,"N(0, 10)"
posterior,14,0.047616988898299406,"N(0, 10)"
posterior,15,0.042044288565380596,"N(0, 10)"
posterior,16,0.03624049705445293,"N(0, 10)"
posterior,17,0.0304946281010786,"N(0, 10)"
posterior,18,0.02504924238646696,"N(0, 10)"
posterior,19,0.020086668272304906,"N(0, 10)"
posterior,20,0.015724008782732942,"N(0, 10)"
posterior,21,0.012016021766233329,"N(0, 10)"
posterior,22,0.008963965847743307,"N(0, 10)"
posterior,23,0.006528023938677104,"N(0, 10)"
posterior,24,0.004640933459697114,"N(0, 10)"
posterior,25,0.003220853735917033,"N(0, 10)"
posterior,26,0.0021821204687222174,"N(0, 10)"
posterior,27,0.0014432065829008125,"N(0, 10)"
posterior,28,9.317949179355063e-4,"N(0, 10)"
posterior,29,5.872921987841278e-4,"N(0, 10)"
posterior,30,3.6135176868068637e-4,"N(0, 10)"
posterior,31,2.170442054774152e-4,"N(0, 10)"
posterior,32,1.272647899492215e-4,"N(0, 10)"
posterior,33,7.284678550893173e-5,"N(0, 10)"
posterior,34,4.0705639144638145e-5,"N(0, 10)"
posterior,35,2.220449100334296e-5,"N(0, 10)"
posterior,36,1.182412805403418e-5,"N(0, 10)"
posterior,37,6.146664159952944e-6,"N(0, 10)"
posterior,38,3.1192623523094996e-6,"N(0, 10)"
posterior,39,1.545277142012337e-6,"N(0, 10)"
posterior,40,7.473136512991953e-7,"N(0, 10)"
posterior,41,3.5281050597760824e-7,"N(0, 10)"
posterior,42,1.6260060631911068e-7,"N(0, 10)"
posterior,43,7.315514417710378e-8,"N(0, 10)"
posterior,44,3.2129919591782316e-8,"N(0, 10)"
posterior,45,1.3775788456101157e-8,"N(0, 10)"
posterior,46,5.765876681757715e-9,"N(0, 10)"
posterior,47,2.3558969637975215e-9,"N(0, 10)"
posterior,48,9.397001442834381e-10,"N(0, 10)"
posterior,49,3.659016373149592e-10,"N(0, 10)"
posterior,50,1.3908537647464285e-10,"N(0, 10)"
posterior,51,5.1610806561941184e-11,"N(0, 10)"
posterior,52,1.86957064424443e-11,"N(0, 10)"
posterior,53,6.611274241663823e-12,"N(0, 10)"
posterior,54,2.282288400286215e-12,"N(0, 10)"
posterior,55,7.691267773680464e-13,"N(0, 10)"
posterior,56,2.5302731015403444e-13,"N(0, 10)"
posterior,57,8.1260394033309e-14,"N(0, 10)"
posterior,58,2.5476074331336287e-14,"N(0, 10)"
posterior,59,7.797011038126434e-15,"N(0, 10)"
posterior,60,2.3295168114733806e-15,"N(0, 10)"
posterior,61,6.794313893316993e-16,"N(0, 10)"
posterior,62,1.9344941625783082e-16,"N(0, 10)"
posterior,63,5.3768918125223106e-17,"N(0, 10)"
posterior,64,1.45893932650118e-17,"N(0, 10)"
posterior,65,3.864428018252319e-18,"N(0, 10)"
posterior,66,9.99252564639657e-19,"N(0, 10)"
posterior,67,2.5223617917262535e-19,"N(0, 10)"
posterior,68,6.215578346063434e-20,"N(0, 10)"
posterior,69,1.4951947694044096e-20,"N(0, 10)"
posterior,70,3.5112039096141376e-21,"N(0, 10)"
posterior,71,8.049268083746407e-22,"N(0, 10)"
posterior,72,1.8013528490089556e-22,"N(0, 10)"
posterior,73,3.935348951887677e-23,"N(0, 10)"
posterior,74,8.3928558312747e-24,"N(0, 10)"
posterior,75,1.7473436922839593e-24,"N(0, 10)"
posterior,76,3.5513131403956454e-25,"N(0, 10)"
posterior,77,7.045984091679569e-26,"N(0, 10)"
posterior,78,1.3646975331953044e-26,"N(0, 10)"
posterior,79,2.5803178871433575e-27,"N(0, 10)"
posterior,80,4.762687402789183e-28,"N(0, 10)"
posterior,81,8.581693524263577e-29,"N(0, 10)"
posterior,82,1.509509956149152e-29,"N(0, 10)"
posterior,83,2.592035953450616e-30,"N(0, 10)"
posterior,84,4.344983373122967e-31,"N(0, 10)"
posterior,85,7.110125635801578e-32,"N(0, 10)"
posterior,86,1.1358173251818547e-32,"N(0, 10)"
posterior,87,1.7712577410076385e-33,"N(0, 10)"
posterior,88,2.6964793073688867e-34,"N(0, 10)"
posterior,89,4.007324215183648e-35,"N(0, 10)"
posterior,90,5.813717541461679e-36,"N(0, 10)"
posterior,91,8.233707469469547e-37,"N(0, 10)"
posterior,92,1.1383583479253232e-37,"N(0, 10)"
posterior,93,1.536401132113328e-38,"N(0, 10)"
posterior,94,2.024287990364364e-39,"N(0, 10)"
posterior,95,2.603646605366042e-40,"N(0, 10)"
posterior,96,3.2691423623121753e-41,"N(0, 10)"
posterior,97,4.007077001675291e-42,"N(0, 10)"
posterior,98,4.794723870574702e-43,"N(0, 10)"
posterior,99,5.600690481410542e-44,"N(0, 10)"
posterior,100,6.386480666515633e-45,"N(0, 10)"
prior,-100,7.69459862670642e-24,"N(0, 10)"
prior,-99,2.081176820202822e-23,"N(0, 10)"
prior,-98,5.573000022720708e-23,"N(0, 10)"
prior,-97,1.4774954927042668e-22,"N(0, 10)"
prior,-96,3.8781119317469674e-22,"N(0, 10)"
prior,-95,1.007793539430001e-21,"N(0, 10)"
prior,-94,2.5928647011003792e-21,"N(0, 10)"
prior,-93,6.604579860739295e-21,"N(0, 10)"
prior,-92,1.6655880323799286e-20,"N(0, 10)"
prior,-91,4.158598979115148e-20,"N(0, 10)"
prior,-90,1.0279773571668915e-19,"N(0, 10)"
prior,-89,2.515805776951406e-19,"N(0, 10)"
prior,-88,6.095758129562415e-19,"N(0, 10)"
prior,-87,1.462296357500655e-18,"N(0, 10)"
prior,-86,3.4729627485662076e-18,"N(0, 10)"
prior,-85,8.16623563166955e-18,"N(0, 10)"
prior,-84,1.90108153790796e-17,"N(0, 10)"
prior,-83,4.381639435509333e-17,"N(0, 10)"
prior,-82,9.998378748497213e-17,"N(0, 10)"
prior,-81,2.258809403154309e-16,"N(0, 10)"
prior,-80,5.052271083536893e-16,"N(0, 10)"
prior,-79,1.1187956214351805e-15,"N(0, 10)"
prior,-78,2.452855285696432e-15,"N(0, 10)"
prior,-77,5.324148372252952e-15,"N(0, 10)"
prior,-76,1.144156490180139e-14,"N(0, 10)"
prior,-75,2.4343205330290095e-14,"N(0, 10)"
prior,-74,5.1277536367966617e-14,"N(0, 10)"
